Timestamp,Model,Position_Size,Predicted_Return,Future_Return,Strategy_Return,Transaction_Cost,Year
2021-12-14,LightGBM,0.40965898455086913,0.0020482949227543456,0.012469358523951285,0.005103798343477401,4.386407445207519e-06,2021
2021-12-15,LightGBM,0.4096589845508883,0.0020482949227544414,-0.029266012821933876,-0.011989085094486727,1.9151347174783952e-17,2021
2021-12-16,LightGBM,0.409658984550863,0.002048294922754315,-0.02009810568687314,-0.008233369567080403,2.5257573810222312e-17,2021
2021-12-17,LightGBM,0.4053325892950664,0.002026662946475332,-0.00285373115485371,-0.001161036633404651,4.326395255796645e-06,2021
2021-12-20,LightGBM,0.40179185214967905,0.0020089592607483954,0.027791348335790847,0.011162796584428918,3.5407371453873293e-06,2021
2021-12-21,LightGBM,0.44025681158803737,0.002201284057940187,0.0301860947105577,0.013251168852126294,3.846495943835831e-05,2021
2021-12-22,LightGBM,0.3711940251124428,0.001855970125562214,0.026258205545765245,0.009677826222286875,6.906278647559455e-05,2021
2021-12-23,LightGBM,0.40965898455085037,0.002048294922754252,0.004292879531550651,0.0017201517102557622,3.8464959438407556e-05,2021
2021-12-24,LightGBM,0.40965898455085037,0.002048294922754252,0.06582378825774442,0.026965306256957765,0.0,2021
2021-12-27,LightGBM,0.4096589845508406,0.002048294922754203,0.08728662694897947,0.03575775096078696,9.769962616701377e-18,2021
2021-12-28,LightGBM,0.4096589845508567,0.0020482949227542836,0.07102647203850543,0.029096632411523934,1.609823385706477e-17,2021
2021-12-29,LightGBM,0.4096589845508568,0.002048294922754284,0.09334273707209063,0.038238690884150266,1.1102230246251566e-19,2021
2021-12-30,LightGBM,0.40965898455085004,0.00204829492275425,0.10282579018227798,0.042123508791710756,6.772360450213455e-18,2021
2022-01-04,LightGBM,0.2930709968735434,0.0014653549843677168,0.05594096614506059,0.016278086726524744,0.00011658798767730667,2022
2022-01-05,LightGBM,0.2930709968735152,0.0014653549843675758,0.05235599136509587,0.01534402258166977,2.8199664825478977e-17,2022
2022-01-06,LightGBM,0.29307099687351845,0.0014653549843675923,0.04618087908509196,0.013534276269963317,3.275157922644212e-18,2022
2022-01-07,LightGBM,0.3051379548867794,0.0015256897744338972,0.050054143392840214,0.015261351990487605,1.2066958013260965e-05,2022
2022-01-11,LightGBM,0.30081155963101824,0.0015040577981550913,0.04371233833146102,0.013144850273349771,4.326395255761173e-06,2022
2022-01-12,LightGBM,0.2455819645724811,0.0012279098228624055,-0.023945610024847644,-0.00593583954784712,5.522959505853714e-05,2022
